ProductID,ProductImage,ProductName
885247,https://resim.epey.com/885247/b_tecno-pova-5-pro-2.png,Tecno Pova 5 Pro Cep Telefonu
963194,https://resim.epey.com/963194/b_vivo-v40-lite-4g-6.png,Vivo V40 Lite Cep Telefonu
871791,https://resim.epey.com/871791/b_infinix-note-30-256gb-4.png,Infinix Note 30 256 GB (X6833B) Cep Telefonu
875666,https://resim.epey.com/875666/b_tecno-pova-5-2.png,Tecno Pova 5 (LH7n) Cep Telefonu
913942,https://resim.epey.com/913942/b_tecno-spark-20-pro-1.png,Tecno Spark 20 Pro 8 GB (KJ6) Cep Telefonu
859458,https://resim.epey.com/859458/b_oneplus-nord-ce-3-lite-1.png,OnePlus Nord CE 3 Lite (CPH2465) Cep Telefonu
889977,https://resim.epey.com/889977/b_general-mobile-gm-24-pro-14.png,General Mobile GM 24 Pro (G514) Cep Telefonu
960603,https://resim.epey.com/960603/b_samsung-galaxy-a16-5g-6.png,Samsung Galaxy A16 5G (SM-A166B) Cep Telefonu
933491,https://resim.epey.com/933491/b_vivo-v30-lite-12.png,Vivo V30 Lite Cep Telefonu
859061,https://resim.epey.com/859061/b_redmi-note-12s-1.png,Redmi Note 12S Cep Telefonu
884833,https://resim.epey.com/884833/b_realme-11-4g-4.png,realme 11 4G 256 GB (RMX3636) Cep Telefonu
910129,https://resim.epey.com/910129/b_infinix-hot-40-pro-1.png,Infinix Hot 40 Pro 256 GB (X6837) Cep Telefonu
868717,https://resim.epey.com/868717/b_infinix-note-30-4.png,Infinix Note 30 128 GB (X6833B) Cep Telefonu
866331,https://resim.epey.com/866331/b_tecno-camon-20-10.png,Tecno Camon 20 (CK6n) Cep Telefonu
974759,https://resim.epey.com/974759/b_samsung-galaxy-a16-256gb-5.png,Samsung Galaxy A16 8 GB / 256 GB Cep Telefonu
918685,https://resim.epey.com/918685/b_samsung-galaxy-a15-256gb-5.png,Samsung Galaxy A15 8 GB / 256 GB Cep Telefonu
926952,https://resim.epey.com/926952/b_samsung-galaxy-m15-2.png,Samsung Galaxy M15 5G (SM-M156B) Cep Telefonu
996753,https://resim.epey.com/996753/b_realme-c75-256gb-1.png,realme C75 256 GB Cep Telefonu
999631,https://resim.epey.com/999631/b_vivo-y29-1.png,Vivo Y29 (V2434) Cep Telefonu
895739,https://resim.epey.com/895739/b_redmi-note-12-8gb-6.png,Redmi Note 12 8 GB Cep Telefonu
931770,https://resim.epey.com/931770/b_realme-11-4g-128gb-4.png,realme 11 4G 128 GB (RMX3636) Cep Telefonu
972395,https://resim.epey.com/972395/b_infinix-hot-40-pro-128gb-1.png,Infinix Hot 40 Pro 128 GB Cep Telefonu
962622,https://resim.epey.com/962622/b_tecno-spark-30-1.png,Tecno Spark 30 256 GB (KL6) Cep Telefonu
845864,https://resim.epey.com/845864/b_samsung-galaxy-a24-2.png,Samsung Galaxy A24 (SM-A245F) Cep Telefonu
930523,https://resim.epey.com/930523/b_huawei-nova-12-se-2.png,Huawei Nova 12 SE (BNE-LX1) Cep Telefonu
920038,https://resim.epey.com/reklam/1586_1312699179_ust.png?v=5,Samsung Galaxy S24 Ultra
