ProductID,ImageUrl,Model,Price,Model,Display Size,Display Technology,Pixel Density,Battery Capacity,Camera Resolution,CPU Manufacturing,Operating System,RAM,Internal Storage,Refresh Rate,5G,Suya dayanıklılık,Toza dayanıklılık
892342,https://resim.epey.com/892342/b_oppo-a38-6.png,Oppo A38 6 GB RAM 128 GB,8064,Oppo A38,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,IPX4,IP5X
805219,https://resim.epey.com/805219/b_vivo-y22s-11.png,Vivo Y22s 4 GB RAM 64 GB,7999,Vivo Y22s,6.55 İnç,IPS LCD,270 PPI,5000 mAh,50 MP,6 nm,Android,4 GB,64 GB,90 Hz,Yok,IPX4,IP5X
958492,https://resim.epey.com/958492/b_redmi-14c-2.png,Redmi 14C 6 GB RAM 128 GB,6523,Redmi 14C,6.88 İnç,IPS LCD,260 PPI,5160 mAh,50 MP,12 nm,Android,6 GB,128 GB,120 Hz,Yok,IPX2,IP5X
999624,https://resim.epey.com/999624/b_vivo-y04-8.png,Vivo Y04 4 GB RAM 128 GB,6100,Vivo Y04,6.74 İnç,IPS LCD,260 PPI,5500 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,IPX4,IP6X
957138,https://resim.epey.com/957138/b_tecno-spark-go-1-5.png,Tecno Spark Go 1 4 GB RAM 128 GB,5867,Tecno Spark Go 1,6.67 İnç,IPS LCD,263 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,120 Hz,Yok,IPX4,IP5X
793168,https://resim.epey.com/793168/b_samsung-galaxy-m13-128gb-2.png,Samsung Galaxy M13 4 GB RAM 128 GB,10043,Samsung Galaxy M13,6.6 İnç,PLS,400 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,128 GB,60 Hz,Yok,,
900749,https://resim.epey.com/900749/b_vivo-y17s-6gb-4.png,Vivo Y17s 6 GB RAM 128 GB,6599,Vivo Y17s,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,IPX4,IP5X
965242,https://resim.epey.com/965242/b_vivo-y18-4gb-6.png,Vivo Y18 4 GB RAM 128 GB,6299,Vivo Y18,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,IPX4,IP5X
946988,https://resim.epey.com/946988/b_realme-c61-10.png,realme C61 6 GB RAM 128 GB,6699,realme C61,6.74 İnç,IPS LCD,260 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,IPX4,IP5X
952611,https://resim.epey.com/952611/b_samsung-galaxy-a06-2.png,Samsung Galaxy A06 4 GB RAM 128 GB,6149,Samsung Galaxy A06,6.7 İnç,PLS,262 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
859745,https://resim.epey.com/859745/b_tecno-spark-10-4.png,Tecno Spark 10 4 GB RAM 128 GB,7199,Tecno Spark 10,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
895495,https://resim.epey.com/895495/b_vivo-y17s-2.png,Vivo Y17s 4 GB RAM 128 GB,6500,Vivo Y17s,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,IPX4,IP5X
885956,https://resim.epey.com/885956/b_omix-x5-128gb-1.png,Omix X5 4 GB RAM 128 GB,4999,Omix X5,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,IPX3,IP5X
925068,https://resim.epey.com/925068/b_itel-s23-256gb-1.png,itel S23 8 GB RAM 256 GB,5440,itel S23,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,8 GB,256 GB,90 Hz,Yok,,
859751,https://resim.epey.com/859751/b_tecno-spark-10c-4.png,Tecno Spark 10C 8 GB RAM 128 GB,7399,Tecno Spark 10C,6.6 İnç,IPS LCD,267 PPI,5000 mAh,16 MP,12 nm,Android,8 GB,128 GB,90 Hz,Yok,,
757205,https://resim.epey.com/757205/b_samsung-galaxy-a13-2.png,Samsung Galaxy A13 4 GB RAM 64 GB,9021,Samsung Galaxy A13,6.6 İnç,PLS,400 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,64 GB,60 Hz,Yok,,
870747,https://resim.epey.com/870747/b_realme-c53-2.png,realme C53 4 GB RAM 128 GB,6798,realme C53,6.74 İnç,IPS LCD,260 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
825623,https://resim.epey.com/825623/b_samsung-galaxy-a14-6.png,Samsung Galaxy A14 4 GB RAM 64 GB,8010,Samsung Galaxy A14,6.6 İnç,PLS,400 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,64 GB,60 Hz,Yok,,
922578,https://resim.epey.com/922578/b_tecno-spark-20c-1.png,Tecno Spark 20C 4 GB RAM 128 GB,6299,Tecno Spark 20C,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
796240,https://resim.epey.com/796240/b_omix-x400-128gb-4gb-11.png,Omix X400 4 GB RAM 128 GB,5388,Omix X400,6.53 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,IPX3,IP5X
763603,https://resim.epey.com/763603/b_redmi-10c-1.png,Redmi 10C 4 GB RAM 128 GB,6698,Redmi 10C,6.71 İnç,IPS LCD,268 PPI,5000 mAh,50 MP,6 nm,Android,4 GB,128 GB,60 Hz,Yok,,
811460,https://resim.epey.com/811460/b_samsung-galaxy-a04s-128gb-1.png,Samsung Galaxy A04s 4 GB RAM 128 GB,9599,Samsung Galaxy A04s,6.5 İnç,PLS,270 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,128 GB,90 Hz,Yok,,
963919,https://resim.epey.com/963919/b_infinix-smart-9-1.png,Infinix Smart 9 4 GB RAM 128 GB,5999,Infinix Smart 9,6.7 İnç,IPS LCD,262 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,120 Hz,Yok,IPX4,IP5X
788597,https://resim.epey.com/788597/b_reeder-s19-max-pro-4.png,Reeder S19 Max Pro 6 GB RAM 256 GB,5499,Reeder S19 Max Pro,6.7 İnç,IPS LCD,269 PPI,5000 mAh,48 MP,12 nm,Android,6 GB,256 GB,60 Hz,Yok,,
983797,https://resim.epey.com/983797/b_realme-note-60-1.png,realme Note 60 6 GB RAM 128 GB,6995,realme Note 60,6.74 İnç,IPS LCD,260 PPI,5000 mAh,32 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,IPX4,IP6X
813165,https://resim.epey.com/813165/b_tcl-30-se-128gb-2.png,TCL 30 SE 4 GB RAM 128 GB,7299,TCL 30 SE,6.52 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
918625,https://resim.epey.com/918625/b_samsung-galaxy-a05-128gb-1.png,Samsung Galaxy A05 4 GB RAM 128 GB,7426,Samsung Galaxy A05,6.7 İnç,PLS,262 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
781935,https://resim.epey.com/781935/b_samsung-galaxy-m13-2.png,Samsung Galaxy M13 4 GB RAM 64 GB,9999,Samsung Galaxy M13,6.6 İnç,PLS,400 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,64 GB,60 Hz,Yok,,
922860,https://resim.epey.com/922860/b_itel-s23-1.png,itel S23 8 GB RAM 128 GB,5249,itel S23,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,8 GB,128 GB,90 Hz,Yok,,
860879,https://resim.epey.com/860879/b_infinix-hot-30i-asya-1.png,Infinix Hot 30i 8 GB RAM 128 GB,6263,Infinix Hot 30i,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,8 GB,128 GB,90 Hz,Yok,,
933546,https://resim.epey.com/933546/b_infinix-smart-8-pro-8gb-3.png,Infinix Smart 8 Pro 8 GB RAM 128 GB,7055,Infinix Smart 8 Pro,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,8 GB,128 GB,90 Hz,Yok,,
958493,https://resim.epey.com/958493/b_realme-note-60-1.png,realme Note 60 4 GB RAM 128 GB,6199,realme Note 60,6.74 İnç,IPS LCD,260 PPI,5000 mAh,32 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,IPX4,IP6X
859340,https://resim.epey.com/859340/b_infinix-hot-30i-1.png,Infinix Hot 30i 4 GB RAM 128 GB,6500,Infinix Hot 30i,6.56 İnç,IPS LCD,269 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
861952,https://resim.epey.com/861952/b_omix-x5-1.png,Omix X5 4 GB RAM 64 GB,5450,Omix X5,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,64 GB,90 Hz,Yok,IPX3,IP5X
919738,https://resim.epey.com/919738/b_realme-note-50-2.png,realme Note 50 4 GB RAM 128 GB,5623,realme Note 50,6.74 İnç,IPS LCD,260 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,IPX4,IP5X
907940,https://resim.epey.com/907940/b_tecno-spark-go-2021-1.png,Tecno Spark Go 2024 4 GB RAM 128 GB,4382,Tecno Spark Go 2024,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
792735,https://resim.epey.com/792735/b_omix-x400-11.png,Omix X400 4 GB RAM 64 GB,5450,Omix X400,6.53 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,IPX3,IP5X
807417,https://resim.epey.com/807417/b_redmi-10c-64gb-1.png,Redmi 10C 4 GB RAM 64 GB,5899,Redmi 10C,6.71 İnç,IPS LCD,268 PPI,5000 mAh,50 MP,6 nm,Android,4 GB,64 GB,60 Hz,Yok,,
803938,https://resim.epey.com/803938/b_samsung-galaxy-a04s-1.png,Samsung Galaxy A04s 4 GB RAM 64 GB,9181,Samsung Galaxy A04s,6.5 İnç,PLS,270 PPI,5000 mAh,50 MP,8 nm,Android,4 GB,64 GB,90 Hz,Yok,,
939142,https://resim.epey.com/939142/b_infinix-hot-30i-asya-1.png,Infinix Hot 30i 4 GB RAM 128 GB,6500,Infinix Hot 30i,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
868456,https://resim.epey.com/868456/b_oukitel-c32-5.png,Oukitel C32 8 GB RAM 128 GB,4976,Oukitel C32,6.51 İnç,IPS LCD,270 PPI,5150 mAh,20 MP,12 nm,Android,8 GB,128 GB,60 Hz,Yok,,
921588,https://resim.epey.com/921588/b_infinix-smart-8-pro-3.png,Infinix Smart 8 Pro 4 GB RAM 128 GB,5830,Infinix Smart 8 Pro,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
863928,https://resim.epey.com/863928/b_general-mobile-gm-23-9.png,General Mobile GM 23 4 GB RAM 128 GB,6750,General Mobile GM 23,6.52 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
785486,https://resim.epey.com/785486/b_poco-c40-1.png,Poco C40 4 GB RAM 64 GB,6115,Poco C40,6.71 İnç,IPS LCD,268 PPI,6000 mAh,13 MP,11 nm,Android,4 GB,64 GB,60 Hz,Yok,IPX2,IP5X
834975,https://resim.epey.com/834975/b_samsung-galaxy-a04-1.png,Samsung Galaxy A04 4 GB RAM 128 GB,8370,Samsung Galaxy A04,6.5 İnç,PLS,270 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
892993,https://resim.epey.com/892993/b_samsung-galaxy-a05-1.png,Samsung Galaxy A05 4 GB RAM 64 GB,7162,Samsung Galaxy A05,6.7 İnç,PLS,262 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
814220,https://resim.epey.com/814220/b_tecno-spark-9t-1.png,Tecno Spark 9T 4 GB RAM 128 GB,6203,Tecno Spark 9T,6.6 İnç,IPS LCD,266 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
846006,https://resim.epey.com/846006/b_vivo-y16-128gb-8.png,Vivo Y16 4 GB RAM 128 GB,6710,Vivo Y16,6.51 İnç,IPS LCD,270 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
844378,https://resim.epey.com/844378/b_redmi-12c-1.png,Redmi 12C 4 GB RAM 128 GB,6997,Redmi 12C,6.71 İnç,IPS LCD,268 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
906907,https://resim.epey.com/906907/b_infinix-hot-20i-6gb-1.png,Infinix Hot 20i 6 GB RAM 128 GB,5499,Infinix Hot 20i,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
783474,https://resim.epey.com/783474/b_tecno-spark-8c-128gb-1.png,Tecno Spark 8C 4 GB RAM 128 GB,5890,Tecno Spark 8C,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
905560,https://resim.epey.com/905560/b_general-mobile-gm-23-se-128gb-4.png,General Mobile GM 23 SE 4 GB RAM 128 GB,5159,General Mobile GM 23 SE,6.5 İnç,IPS LCD,270 PPI,5000 mAh,8 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
885478,https://resim.epey.com/885478/b_infinix-hot-30i-asya-1.png,Infinix Hot 30i 4 GB RAM 64 GB,7999,Infinix Hot 30i,6.56 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,64 GB,90 Hz,Yok,,
804477,https://resim.epey.com/804477/b_samsung-galaxy-a04-1.png,Samsung Galaxy A04 4 GB RAM 64 GB,6964,Samsung Galaxy A04,6.5 İnç,PLS,270 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
840628,https://resim.epey.com/840628/b_infinix-hot-20i-128gb-1.png,Infinix Hot 20i 4 GB RAM 128 GB,6999,Infinix Hot 20i,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
810901,https://resim.epey.com/810901/b_redmi-10a-1.png,Redmi 10A 4 GB RAM 128 GB,6349,Redmi 10A,6.53 İnç,IPS LCD,269 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
830236,https://resim.epey.com/830236/b_vivo-y16-7.png,Vivo Y16 4 GB RAM 64 GB,5586,Vivo Y16,6.51 İnç,IPS LCD,270 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
819283,https://resim.epey.com/819283/b_samsung-galaxy-a04e-1.png,Samsung Galaxy A04e 4 GB RAM 128 GB,7905,Samsung Galaxy A04e,6.5 İnç,PLS,270 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
770459,https://resim.epey.com/770459/b_general-mobile-gm-21-plus-new-edition-1.png,General Mobile GM 21 Plus New Edition 4 GB RAM 64 GB,7549,General Mobile GM 21 Plus New Edition,6.53 İnç,IPS LCD,269 PPI,5050 mAh,16 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
783332,https://resim.epey.com/783332/b_tecno-spark-8c-1.png,Tecno Spark 8C 4 GB RAM 64 GB,19961,Tecno Spark 8C,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,64 GB,90 Hz,Yok,,
866057,https://resim.epey.com/866057/b_general-mobile-gm-23-se-4.png,General Mobile GM 23 SE 4 GB RAM 64 GB,6990,General Mobile GM 23 SE,6.5 İnç,IPS LCD,270 PPI,5000 mAh,8 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
840167,https://resim.epey.com/840167/b_infinix-hot-20i-1.png,Infinix Hot 20i 4 GB RAM 64 GB,6370,Infinix Hot 20i,6.6 İnç,IPS LCD,267 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
766091,https://resim.epey.com/766091/b_redmi-10a-1.png,Redmi 10A 4 GB RAM 64 GB,5599,Redmi 10A,6.53 İnç,IPS LCD,269 PPI,5000 mAh,13 MP,12 nm,Android,4 GB,64 GB,60 Hz,Yok,,
1007343,https://resim.epey.com/1007343/b_honor-400-pro-2.png,Honor 400 Pro 12 GB RAM 512 GB,35998,Honor 400 Pro,6.7 İnç,AMOLED,460 PPI,6000 mAh,200 MP,4 nm,Android,12 GB,512 GB,120 Hz,Var,IPX9,IP6X
1006725,https://resim.epey.com/1006725/b_honor-400-8.png,Honor 400 8 GB RAM 256 GB,18999,Honor 400,6.55 İnç,AMOLED,460 PPI,6000 mAh,200 MP,4 nm,Android,8 GB,256 GB,120 Hz,Var,IPX6,IP6X
1013014,https://resim.epey.com/1013014/b_honor-400-12-256gb-8.png,Honor 400 12 GB RAM 256 GB,22999,Honor 400,6.55 İnç,AMOLED,460 PPI,6000 mAh,200 MP,4 nm,Android,12 GB,256 GB,120 Hz,Var,IPX6,IP6X
1008074,https://resim.epey.com/1008074/b_samsung-galaxy-s25-edge-512gb-1.png,Samsung Galaxy S25 Edge 12 GB RAM 512 GB,61889,Samsung Galaxy S25 Edge,6.7 İnç,Dynamic AMOLED,513 PPI,3900 mAh,200 MP,3 nm,Android,12 GB,512 GB,120 Hz,Var,IPX8,IP6X
983834,https://resim.epey.com/983834/b_samsung-galaxy-s25-edge-1.png,Samsung Galaxy S25 Edge 12 GB RAM 256 GB,65974,Samsung Galaxy S25 Edge,6.7 İnç,Dynamic AMOLED,513 PPI,3900 mAh,200 MP,3 nm,Android,12 GB,256 GB,120 Hz,Var,IPX8,IP6X
1011899,https://resim.epey.com/1011899/b_nubia-redmagic-10-air-512gb-1.png,Nubia RedMagic 10 Air 16 GB RAM 512 GB,45999,Nubia RedMagic 10 Air,6.8 İnç,AMOLED,400 PPI,6000 mAh,50 MP,4 nm,Android,16 GB,512 GB,120 Hz,Var,IPX4,IP5X
1013676,https://resim.epey.com/1013676/b_tecno-camon-40-12-256gb-2.png,Tecno Camon 40 12 GB RAM 256 GB,19999,Tecno Camon 40,6.78 İnç,AMOLED,393 PPI,5200 mAh,50 MP,6 nm,Android,12 GB,256 GB,120 Hz,Yok,IPX6,IP6X
1004731,https://resim.epey.com/1004731/b_nubia-redmagic-10-air-1.png,Nubia RedMagic 10 Air 12 GB RAM 256 GB,35999,Nubia RedMagic 10 Air,6.8 İnç,AMOLED,400 PPI,6000 mAh,50 MP,4 nm,Android,12 GB,256 GB,120 Hz,Var,IPX4,IP5X
1004721,https://resim.epey.com/1004721/b_infinix-hot-50-256gb-1.png,Infinix Hot 50 8 GB RAM 256 GB,12349,Infinix Hot 50,6.78 İnç,IPS LCD,396 PPI,5000 mAh,50 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,Sadece Sıçramalara Karşı,
999318,https://resim.epey.com/999318/b_oppo-a5-pro-4g-3.png,Oppo A5 Pro 8 GB RAM 256 GB,15999,Oppo A5 Pro,6.67 İnç,IPS LCD,264 PPI,5800 mAh,50 MP,11 nm,Android,8 GB,256 GB,90 Hz,Yok,IPX9,IP6X
997848,https://resim.epey.com/997848/b_tecno-camon-40-premier-2.png,Tecno Camon 40 Premier 5G 12 GB RAM 256 GB,29449,Tecno Camon 40 Premier 5G,6.67 İnç,AMOLED,460 PPI,5100 mAh,50 MP,4 nm,Android,12 GB,256 GB,144 Hz,Var,IPX9,IP6X
997847,https://resim.epey.com/997847/b_tecno-camon-40-2.png,Tecno Camon 40 8 GB RAM 256 GB,15397,Tecno Camon 40,6.78 İnç,AMOLED,393 PPI,5200 mAh,50 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,IPX6,IP6X
1001326,https://resim.epey.com/1001326/b_zte-nubia-v60-design-2.png,ZTE Nubia V60 Design 6 GB RAM 256 GB,7499,ZTE Nubia V60 Design,6.6 İnç,IPS LCD,267 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,256 GB,90 Hz,Yok,,
1007990,https://resim.epey.com/1007990/b_infinix-hot-50-6-256gb-1.png,Infinix Hot 50 6 GB RAM 256 GB,12499,Infinix Hot 50,6.78 İnç,IPS LCD,396 PPI,5000 mAh,50 MP,6 nm,Android,6 GB,256 GB,120 Hz,Yok,Sadece Sıçramalara Karşı,
987154,https://resim.epey.com/987154/b_redmi-note-14-5g-2.png,Redmi Note 14 5G 6 GB RAM 128 GB,17999,Redmi Note 14 5G,6.67 İnç,AMOLED,394 PPI,5110 mAh,108 MP,6 nm,Android,6 GB,128 GB,120 Hz,Var,IPX4,IP6X
1002645,https://resim.epey.com/1002645/b_casper-via-x45-2.png,Casper VIA X45 8 GB RAM 256 GB,11749,Casper VIA X45,6.67 İnç,AMOLED,403 PPI,5000 mAh,50 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,,
965099,https://resim.epey.com/965099/b_hiking-a45-8gb-2.png,Hiking A45 8 GB RAM 128 GB,5300,Hiking A45,6.79 İnç,IPS LCD,264 PPI,5000 mAh,48 MP,12 nm,Android,8 GB,128 GB,60 Hz,Yok,,
984514,https://resim.epey.com/984514/b_hiking-a45-4gb-2.png,Hiking A45 4GB 4 GB RAM 128 GB,5100,Hiking A45 4GB,6.79 İnç,IPS LCD,264 PPI,5000 mAh,48 MP,12 nm,Android,4 GB,128 GB,60 Hz,Yok,,
973685,https://resim.epey.com/973685/b_zte-blade-v70-design-1.png,ZTE Blade V70 Design 4 GB RAM 256 GB,10999,ZTE Blade V70 Design,6.7 İnç,IPS LCD,262 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,256 GB,120 Hz,Yok,,
963903,https://resim.epey.com/963903/b_infinix-hot-50-1.png,Infinix Hot 50 8 GB RAM 128 GB,11499,Infinix Hot 50,6.78 İnç,IPS LCD,396 PPI,5000 mAh,50 MP,6 nm,Android,8 GB,128 GB,120 Hz,Yok,Sadece Sıçramalara Karşı,
953989,https://resim.epey.com/953989/b_general-mobile-era-50-256gb-1.png,General Mobile Era 50 6 GB RAM 256 GB,8438,General Mobile Era 50,6.78 İnç,IPS LCD,396 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,256 GB,90 Hz,Yok,,
953981,https://resim.epey.com/953981/b_general-mobile-era-50-1.png,General Mobile Era 50 6 GB RAM 128 GB,6999,General Mobile Era 50,6.78 İnç,IPS LCD,396 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,,
953985,https://resim.epey.com/953985/b_general-mobile-era-30-1.png,General Mobile Era 30 4 GB RAM 128 GB,5650,General Mobile Era 30,6.6 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
955429,https://resim.epey.com/955429/b_mipo-m59-1.png,Mipo M59 8 GB RAM 256 GB,6785,Mipo M59,6.78 İnç,IPS LCD,396 PPI,5000 mAh,64 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,,
951764,https://resim.epey.com/951764/b_hiking-a45-2.png,Hiking A45 6 GB RAM 128 GB,4624,Hiking A45,6.79 İnç,IPS LCD,264 PPI,5000 mAh,48 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
961051,https://resim.epey.com/961051/b_reeder-s23-pro-max-128gb-7.png,Reeder S23 Pro Max 6 GB RAM 128 GB,5169,Reeder S23 Pro Max,6.51 İnç,IPS LCD,270 PPI,5000 mAh,48 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
965829,https://resim.epey.com/965829/b_zte-blade-v60-1.png,ZTE Blade V60 6 GB RAM 256 GB,8349,ZTE Blade V60,6.72 İnç,IPS LCD,392 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,256 GB,,Yok,,
943774,https://resim.epey.com/943774/b_hiking-a46-128-gb-1.png,Hiking A46 6 GB RAM 128 GB,6490,Hiking A46,6.59 İnç,IPS LCD,399 PPI,4120 mAh,48 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
943775,https://resim.epey.com/943775/b_hiking-a47-6.png,Hiking A47 6 GB RAM 128 GB,7499,Hiking A47,6.52 İnç,IPS LCD,269 PPI,4500 mAh,48 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
948348,https://resim.epey.com/948348/b_mipo-m46-plus-5.png,Mipo M46 Plus 8 GB RAM 256 GB,6599,Mipo M46 Plus,6.82 İnç,IPS LCD,263 PPI,5000 mAh,48 MP,12 nm,Android,8 GB,256 GB,60 Hz,Yok,,
954933,https://resim.epey.com/954933/b_redmi-10-2022-1.png,Redmi 10 2022 6 GB RAM 128 GB,7599,Redmi 10 2022,6.5 İnç,IPS LCD,405 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,,
935581,https://resim.epey.com/935581/b_casper-via-m40-4.png,Casper VIA M40 6 GB RAM 128 GB,6149,Casper VIA M40,6.53 İnç,IPS LCD,269 PPI,5000 mAh,50 MP,12 nm,Android,6 GB,128 GB,90 Hz,Yok,,
942627,https://resim.epey.com/942627/b_hiking-a44-1.png,Hiking A44 6 GB RAM 128 GB,6490,Hiking A44,6.59 İnç,IPS LCD,399 PPI,4120 mAh,48 MP,12 nm,Android,6 GB,128 GB,60 Hz,Yok,,
941358,https://resim.epey.com/941358/b_trident-a60-1.png,Trident A60 6 GB RAM 128 GB,7799,Trident A60,6.59 İnç,IPS LCD,,,48 MP,,Android,6 GB,128 GB,,Yok,,
941524,https://resim.epey.com/941524/b_zte-nubia-focus-5g-1.png,ZTE nubia Focus 5G 6 GB RAM 256 GB,8749,ZTE nubia Focus 5G,6.56 İnç,IPS LCD,269 PPI,5000 mAh,108 MP,6 nm,Android,6 GB,256 GB,120 Hz,Var,,
936124,https://resim.epey.com/936124/b_ovion-v10-lite-1.png,Ovion V10 Lite 4 GB RAM 128 GB,6649,Ovion V10 Lite,6.5 İnç,IPS LCD,,5000 mAh,50 MP,12 nm,Android,4 GB,128 GB,90 Hz,Yok,,
936131,https://resim.epey.com/936131/b_ovion-v20-pro-1.png,Ovion V20 Pro 8 GB RAM 256 GB,9999,Ovion V20 Pro,6.7 İnç,AMOLED,,5000 mAh,64 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,,
925999,https://resim.epey.com/925999/b_reeder-s19-max-pro-s-edge-2.png,Reeder S19 Max Pro S Edge 8 GB RAM 128 GB,9999,Reeder S19 Max Pro S Edge,6.67 İnç,AMOLED,,4500 mAh,64 MP,12 nm,Android,8 GB,128 GB,60 Hz,Yok,,
921063,https://resim.epey.com/921063/b_casper-via-x40-2.png,Casper VIA X40 8 GB RAM 256 GB,9995,Casper VIA X40,6.67 İnç,AMOLED,403 PPI,5000 mAh,50 MP,6 nm,Android,8 GB,256 GB,120 Hz,Yok,,
929808,https://resim.epey.com/929808/b_reeder-s23-pro-max-1tb-7.png,Reeder S23 Pro Max 1TB 8 GB RAM,9999,Reeder S23 Pro Max 1TB,6.51 İnç,IPS LCD,270 PPI,5000 mAh,48 MP,12 nm,Android,8 GB,1 TB,60 Hz,Yok,,
