Product Name,Date,Price,Image
Apple iPhone 16 Pro 256GB,28.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,29.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,30.11.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.12.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.12.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.12.2024,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,06.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,12.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,13.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,14.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,15.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,16.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,17.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,18.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,19.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
