phone_brand,phone_model,price_usd,storage,ram,launch_date,dimensions,weight,display_type,display_size,display_resolution,os,nfc,usb,battery,colors,video,chipset,cpu,gpu,year,foldable,ppi_density,price_range,os_type,os_version,battery_size,colors_available,chip_company,cpu_core,gpu_company,fingerprint,video_resolution
samsung,Samsung Galaxy Z Flip5,999.99,512,8,8/11/2023,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+, 1750 nits (peak)",6.7,1080 x 2640,"Android 13, upgradable to Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3700,"Mint, Graphite, Cream, Lavender, Gray, Blue, Green, Yellow","4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,425,high price,Android,13,Medium,8,Qualcomm,Octa-core,Adreno,side,4K
samsung,Samsung Galaxy S24,777.71,512,8,1/24/2024,147 x 70.6 x 7.6 mm (5.79 x 2.78 x 0.30 in),167,"Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.2,1080 x 2340,"Android 14, up to 7 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, DisplayPort 1.2, OTG",4000,"Onyx Black, Marble Grey, Cobalt Violet, Amber Yellow, Jade Green, Sandstone Orange, Sapphire Blue","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm) - USA/Canada/China,8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz) - USA/Canada/China,1/1/2024,0,416,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,under,8K
samsung,Samsung Galaxy Z Flip6,939.74,512,12,7/24/2024,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1080 x 2640,"Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4000,"Yellow, Silver Shadow, Mint, Blue, Black, White, Peach","4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,426,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,side,4K
samsung,Samsung Galaxy Z Fold6,1814.67,512,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold6,2020.78,1000,12,7/24/2024,Unfolded: 153.5 x 132.6 x 5.6 mm,239,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",7.6,1856 x 2160,"Android 14, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Navy, Silver Shadow, Pink, Black, White","8K@30fps, 4K@60fps, 1080p@60/120/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,374,high price,Android,14,Medium,5,Qualcomm,8-core,Adreno,side,8K
samsung,Samsung Galaxy S24 FE,841.23,256,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy S24 FE,906.04,512,8,10/3/2024,162 x 77.3 x 8 mm (6.38 x 3.04 x 0.31 in),213,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1900 nits (peak)",6.7,1080 x 2340,"Android 14, One UI 6.1",1,"USB Type-C 3.2, OTG",4700,"Blue, Graphite, Gray, Mint, Yellow","8K@30fps, 4K@30/60/120fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2400e (4 nm),10-core (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz),Xclipse 940,1/1/2024,0,385,medium price,Android,14,Large,5,Exynos,,,under,8K
samsung,Samsung Galaxy A25,187.94,256,8,12/16/2023,161 x 76.5 x 8.3 mm (6.34 x 3.01 x 0.33 in),197,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.5,1080 x 2340,"Android 14, up to 4 major Android upgrades, One UI 6.1",1,USB Type-C 2.0,5000,"Brave Black, Personality Yellow, Fantasy Blue, Optimistic Blue","4K@30fps, 1080p@30fps, gyro-EIS",Exynos 1280 (5 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68,1/1/2023,0,396,medium price,Android,14,Large,4,Exynos,Octa-core,Mali,side,4K
samsung,Samsung Galaxy A15 5G,193.26,128,6,12/16/2023,160.1 x 76.8 x 8.4 mm (6.30 x 3.02 x 0.33 in),200,"Super AMOLED, 90Hz, 800 nits (HBM)",6.5,1080 x 2340,"Android 14, up to 3 major Android upgrades, One UI 6.1",1,USB Type-C 2.0,5000,"Brave Black, Personality Yellow, Magical Blue, Optimistic Blue","1080p@30fps, gyro-EIS",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2023,0,396,medium price,Android,14,Large,4,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy A14,115.36,128,4,3/27/2023,167.7 x 78 x 9.1 mm (6.60 x 3.07 x 0.36 in),201,PLS LCD,6.6,1080 x 2408,"Android 13, One UI Core 5",1,USB Type-C 2.0,5000,"Black, Dark Red, Silver, Green",1080p@30fps,Mediatek MT6769 Helio G80 (12 nm) - Version A,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) - Version A,Mali-G52 MC2,1/1/2023,0,400,low price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy A14,141.93,128,6,3/27/2023,167.7 x 78 x 9.1 mm (6.60 x 3.07 x 0.36 in),201,PLS LCD,6.6,1080 x 2408,"Android 13, One UI Core 5",1,USB Type-C 2.0,5000,"Black, Dark Red, Silver, Green",1080p@30fps,Mediatek MT6769 Helio G80 (12 nm) - Version A,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) - Version A,Mali-G52 MC2,1/1/2023,0,400,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy S23,407.64,256,8,2/17/2023,146.3 x 70.9 x 7.6 mm (5.76 x 2.79 x 0.30 in),168,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.1,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3900,"Phantom Black, Cream, Green, Lavender, Graphite, Lime","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,425,medium price,Android,13,Medium,6,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy S23,479.58,512,8,2/17/2023,146.3 x 70.9 x 7.6 mm (5.76 x 2.79 x 0.30 in),168,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.1,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3900,"Phantom Black, Cream, Green, Lavender, Graphite, Lime","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,425,medium price,Android,13,Medium,6,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy S23+,547,512,8,2/17/2023,157.8 x 76.2 x 7.6 mm (6.21 x 3.00 x 0.30 in),196,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.6,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4700,"Phantom Black, Cream, Green, Lavender, Graphite, Lime","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,393,medium price,Android,13,Large,6,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy M15,174.97,128,6,4/5/2024,160.1 x 76.8 x 9.3 mm (6.30 x 3.02 x 0.37 in),217,"Super AMOLED, 90Hz, 800 nits (HBM)",6.5,1080 x 2340,"Android 14, One UI 6",1,USB Type-C 2.0,6000,"Light Blue, Dark Blue, Gray","1080p@30fps, gyro-EIS",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,1/1/2024,0,396,medium price,Android,14,Super Large,3,Mediatek,Octa-core,Mali,side,1080p
samsung,Samsung Galaxy A34,206.1,128,8,3/24/2023,161.3 x 78.1 x 8.2 mm (6.35 x 3.07 x 0.32 in),199,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.6,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Lime, Graphite, Violet, Silver","4K@30fps, 1080p@30/60fps, 720p@480fps",Mediatek Dimensity 1080 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,1/1/2023,0,390,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,under,4K
samsung,Samsung Galaxy S23 Ultra,829.5,256,12,2/17/2023,163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in),234,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.8,1440 x 3088,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",5000,"Phantom Black, Green, Cream, Lavender, Graphite, Sky Blue, Lime, Red, BMW M Edition","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,500,medium price,Android,13,Large,9,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy S23 Ultra,1296.19,512,12,2/17/2023,163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in),234,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.8,1440 x 3088,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",5000,"Phantom Black, Green, Cream, Lavender, Graphite, Sky Blue, Lime, Red, BMW M Edition","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,500,high price,Android,13,Large,9,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy S23 Ultra,884.7,1000,12,2/17/2023,163.4 x 78.1 x 8.9 mm (6.43 x 3.07 x 0.35 in),234,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1200 nits (HBM), 1750 nits (peak)",6.8,1440 x 3088,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",5000,"Phantom Black, Green, Cream, Lavender, Graphite, Sky Blue, Lime, Red, BMW M Edition","8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps, HDR10+, stereo sound rec., gyro-EIS",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,0,500,medium price,Android,13,Large,9,Qualcomm,Octa-core,Adreno,under,8K
samsung,Samsung Galaxy A54,230.53,128,8,3/24/2023,158.2 x 76.7 x 8.2 mm (6.23 x 3.02 x 0.32 in),202,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)",6.4,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Lime, Graphite, Violet, White","4K@30fps, 1080p@30/60fps, 720p@480fps, gyro-EIS",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2023,0,403,medium price,Android,13,Large,4,Exynos,Octa-core,Mali,under,4K
samsung,Samsung Galaxy A54,276.09,256,8,3/24/2023,158.2 x 76.7 x 8.2 mm (6.23 x 3.02 x 0.32 in),202,"Super AMOLED, 120Hz, HDR10+, 1000 nits (HBM)",6.4,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Lime, Graphite, Violet, White","4K@30fps, 1080p@30/60fps, 720p@480fps, gyro-EIS",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2023,0,403,medium price,Android,13,Large,4,Exynos,Octa-core,Mali,under,4K
samsung,Samsung Galaxy Z Fold5,887.88,512,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,medium price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold5,880.12,1000,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,medium price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Flip5,552.83,512,8,8/11/2023,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+, 1750 nits (peak)",6.7,1080 x 2640,"Android 13, upgradable to Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3700,"Mint, Graphite, Cream, Lavender, Gray, Blue, Green, Yellow","4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,425,medium price,Android,13,Medium,8,Qualcomm,Octa-core,Adreno,side,4K
samsung,Samsung Galaxy A05,109.27,128,6,10/15/2023,168.8 x 78.2 x 8.8 mm (6.65 x 3.08 x 0.35 in),195,PLS LCD,6.7,720 x 1600,Android 13,0,USB Type-C 2.0,5000,"Black, Silver, Light Green",1080p@30/60fps,Mediatek Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,1/1/2023,0,262,low price,Android,13,Large,3,Mediatek,Octa-core,Mali,Accelerometer,1080p
samsung,Samsung Galaxy A05s,122.36,128,4,10/18/2023,168 x 77.8 x 8.8 mm (6.61 x 3.06 x 0.35 in),194,"PLS LCD, 90Hz",6.7,1080 x 2400,Android 13,1,USB Type-C 2.0,5000,"Black, Silver, Light Green, Violet",1080p@30/60fps,Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,1/1/2023,0,393,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,side,1080p
samsung,Samsung Galaxy A05s,129.62,128,6,10/18/2023,168 x 77.8 x 8.8 mm (6.61 x 3.06 x 0.35 in),194,"PLS LCD, 90Hz",6.7,1080 x 2400,Android 13,1,USB Type-C 2.0,5000,"Black, Silver, Light Green, Violet",1080p@30/60fps,Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,1/1/2023,0,393,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,side,1080p
samsung,Samsung Galaxy S23 FE,427.68,256,8,10/5/2023,158 x 76.5 x 8.2 mm (6.22 x 3.01 x 0.32 in),209,"Dynamic AMOLED 2X, 120Hz, HDR10+, 1450 nits (peak)",6.4,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C, OTG",4500,"Mint, Cream, Graphite, Purple, Indigo, Tangerine","8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, 720p@960fps",Exynos 2200 (4 nm) - International,Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510) - International,Xclipse 920 - International,1/1/2023,0,403,medium price,Android,13,Large,6,Exynos,Octa-core,,under,8K
samsung,Samsung Galaxy A34,261.82,256,8,3/24/2023,161.3 x 78.1 x 8.2 mm (6.35 x 3.07 x 0.32 in),199,"Super AMOLED, 120Hz, 1000 nits (HBM)",6.6,1080 x 2340,"Android 13, up to 4 major Android upgrades, One UI 6.1",1,"USB Type-C 2.0, OTG",5000,"Lime, Graphite, Violet, Silver","4K@30fps, 1080p@30/60fps, 720p@480fps",Mediatek Dimensity 1080 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,1/1/2023,0,390,medium price,Android,13,Large,4,Mediatek,Octa-core,Mali,under,4K
samsung,Samsung Galaxy Z Flip5,414.99,512,8,8/11/2023,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+, 1750 nits (peak)",6.7,1080 x 2640,"Android 13, upgradable to Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3700,"Mint, Graphite, Cream, Lavender, Gray, Blue, Green, Yellow","4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,425,medium price,Android,13,Medium,8,Qualcomm,Octa-core,Adreno,side,4K
samsung,Samsung Galaxy Z Fold5,1919.99,1000,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,high price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Fold5,1799.99,512,12,8/11/2023,Unfolded: 154.9 x 129.9 x 6.1 mm,253,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+",7.6,1812 x 2176,"Android 13, up to 4 major Android upgrades, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4400,"Icy Blue, Phantom Black, Cream, Gray, Blue","8K@30fps, 4K@60fps, 1080p@60/240fps (gyro-EIS), 720p@960fps (gyro-EIS), HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,373,high price,Android,13,Medium,5,Qualcomm,Octa-core,Adreno,side,8K
samsung,Samsung Galaxy Z Flip6,729.01,512,12,7/24/2024,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)",6.7,1080 x 2640,"Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",4000,"Yellow, Silver Shadow, Mint, Blue, Black, White, Peach","4K@30/60fps, 1080p@60/120/240fps, 720p@960fps, HDR10+",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),1/1/2024,1,426,medium price,Android,14,Medium,7,Qualcomm,8-core,Adreno,side,4K
samsung,Samsung Galaxy Z Flip5,521.56,512,8,8/11/2023,Unfolded: 165.1 x 71.9 x 6.9 mm,187,"Foldable Dynamic AMOLED 2X, 120Hz, HDR10+, 1750 nits (peak)",6.7,1080 x 2640,"Android 13, upgradable to Android 14, One UI 6.1.1",1,"USB Type-C 3.2, OTG",3700,"Mint, Graphite, Cream, Lavender, Gray, Blue, Green, Yellow","4K@30/60fps, 1080p@60/240fps, 720p@960fps, HDR10+",Qualcomm SM8550-AC Snapdragon 8 Gen 2 (4 nm),Octa-core (1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510),Adreno 740,1/1/2023,1,425,medium price,Android,13,Medium,8,Qualcomm,Octa-core,Adreno,side,4K
samsung,Samsung Galaxy A05s,119.06,128,4,10/18/2023,168 x 77.8 x 8.8 mm (6.61 x 3.06 x 0.35 in),194,"PLS LCD, 90Hz",6.7,1080 x 2400,Android 13,1,USB Type-C 2.0,5000,"Black, Silver, Light Green, Violet",1080p@30/60fps,Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,1/1/2023,0,393,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,side,1080p
samsung,Samsung Galaxy A05s,140.42,128,6,10/18/2023,168 x 77.8 x 8.8 mm (6.61 x 3.06 x 0.35 in),194,"PLS LCD, 90Hz",6.7,1080 x 2400,Android 13,1,USB Type-C 2.0,5000,"Black, Silver, Light Green, Violet",1080p@30/60fps,Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,1/1/2023,0,393,medium price,Android,13,Large,4,Qualcomm,Octa-core,Adreno,side,1080p
samsung,Samsung Galaxy Tab S9 FE+,793.36,256,12,10/16/2023,285.4 x 185.4 x 6.5 mm (11.24 x 7.30 x 0.26 in),627,"IPS LCD, 90Hz",12.4,1600 x 2560,"Android 13, up to 4 major Android upgrades, One UI 6",0,"USB Type-C 2.0, magnetic connector",10090,"Mint, Silver, Gray, Lavender","4K@30fps, 1080p@30fps",Exynos 1380 (5 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G68 MP5,1/1/2023,0,243,medium price,Android,13,Super Large,4,Exynos,Octa-core,Mali,side,4K
